Date,Open,High,Low,Close,Volume,Company
29-05-2013,296.7,301.7,294,299.4,1762975,Titan
30-05-2013,299.8,302,292.2,301,1729005,Titan
31-05-2013,298.6,301.9,292.1,293.6,1240732,Titan
03-06-2013,293,295.7,285,289.8,1173694,Titan
04-06-2013,288.5,292,278.5,281.6,2085444,Titan
05-06-2013,280,283.3,275.2,279.1,2348999,Titan
06-06-2013,275,280.8,273,277.2,2438952,Titan
07-06-2013,276.5,280.6,271,272.5,1890140,Titan
10-06-2013,273.6,274.8,262.8,264.7,1849186,Titan
11-06-2013,262.8,263.1,227.7,237.2,6726646,Titan
12-06-2013,223.9,223.9,201,204.6,33276612,Titan
13-06-2013,201,218.5,201,213.8,12014762,Titan
14-06-2013,218.3,228.3,217.9,225.2,7981556,Titan
17-06-2013,225.9,232.5,220.1,229.8,5687245,Titan
18-06-2013,230.5,231.8,222.5,224.3,6227806,Titan
19-06-2013,221.7,233.6,220.7,231.7,5311232,Titan
20-06-2013,228,228.5,223.4,225.1,2656131,Titan
21-06-2013,225,228.9,218.6,223.1,2589148,Titan
24-06-2013,223.3,228.7,213.4,222.5,4896292,Titan
25-06-2013,225,231.9,219.3,228.7,3322441,Titan
26-06-2013,230.1,231.2,223,225.6,3094128,Titan
27-06-2013,225.3,230,216.8,222.8,5701743,Titan
28-06-2013,229.4,229.4,218.2,223.5,6211503,Titan
01-07-2013,225,229.5,218.6,227,3319630,Titan
02-07-2013,228.1,238.9,226.8,232.1,6587501,Titan
03-07-2013,232,236.5,221.6,225.6,4495489,Titan
04-07-2013,228,232.5,226.6,230,2435692,Titan
05-07-2013,231,233.8,227.3,232.1,2310155,Titan
08-07-2013,230.8,235,225.9,233.4,1298841,Titan
09-07-2013,235,241.7,234.4,239.2,3119633,Titan
10-07-2013,241,252.1,240.3,250.2,4408331,Titan
11-07-2013,252.2,255,245.4,250.1,2472101,Titan
12-07-2013,251.5,251.5,245.3,249.5,1987701,Titan
15-07-2013,246.7,254.5,246.4,252.5,1517599,Titan
16-07-2013,247.5,252,246.2,250.2,2421264,Titan
17-07-2013,250.2,259.9,250.1,258.9,3397005,Titan
18-07-2013,260,266,259.2,264.4,1616250,Titan
19-07-2013,264.4,264.4,258.7,261.5,1337658,Titan
22-07-2013,260.8,263.1,256.2,259.8,1907826,Titan
23-07-2013,244.9,276.7,242.7,275,8761771,Titan
24-07-2013,274.8,276.4,258.6,261.4,6119862,Titan
25-07-2013,258.8,264.8,255.8,260.2,2421560,Titan
26-07-2013,260.7,265.4,257.4,261.3,1744776,Titan
29-07-2013,260,266,257.6,260.1,1798671,Titan
30-07-2013,260.2,263,254.5,259.1,1566563,Titan
31-07-2013,259,265,255,263.4,2105464,Titan
01-08-2013,266,267.5,255.4,259.4,5597586,Titan
02-08-2013,263.7,284.4,263.4,282.5,5689114,Titan
05-08-2013,284,288.9,276.6,280.4,1847920,Titan
06-08-2013,277.2,278,257.5,259.8,3459362,Titan
07-08-2013,261,267,255.4,262.8,2233107,Titan
08-08-2013,264.2,269.9,261.1,264.2,1142928,Titan
12-08-2013,265.1,270,263.2,265.8,1238291,Titan
13-08-2013,264.1,269.8,258.1,262.8,2751982,Titan
14-08-2013,260,277.3,260,273.4,2936656,Titan
16-08-2013,250,250,235.3,240.3,9284021,Titan
19-08-2013,236.5,247,230.4,234.5,4081188,Titan
20-08-2013,231,231,217.1,220.3,3755960,Titan
21-08-2013,225,228.5,218.9,223.2,3041447,Titan
22-08-2013,222,228.7,218.6,225.8,1757405,Titan
23-08-2013,226,237,226,228.4,2064686,Titan
26-08-2013,229.1,232.7,224,228,1114779,Titan
27-08-2013,228,231.9,215.2,221.7,3482384,Titan
